13508,06:47:27,06:47:47,56,15,,0,0,24939.682,1,24,shp_1_37,9.664
13508,06:50:02,06:50:22,206,16,,0,0,26244.281,1,24,shp_1_37,7.488
13508,06:53:12,06:53:32,127,17,,0,0,27517.322,1,24,shp_1_37,10.062
13508,06:56:27,06:56:47,221,18,,0,0,29278.17,1,24,shp_1_37,7.538
13508,06:59:47,07:00:07,222,19,,0,0,30635.004,1,24,shp_1_37,8.566
13508,07:03:01,07:03:21,223,20,,0,0,32125.428,1,24,shp_1_37,13.535
13508,07:08:17,07:08:37,87,21,,0,0,36131.703,1,24,shp_1_37,7.699
13508,07:10:16,07:10:36,224,22,,0,0,36893.914,1,24,shp_1_37,12.346
13508,07:12:45,07:13:05,207,23,,0,0,38486.508,1,24,shp_1_37,7.649
13508,07:15:18,07:15:38,208,24,,0,0,39503.871,1,24,shp_1_37,6.977
13508,07:17:48,07:18:08,209,25,,0,0,40410.832,1,24,shp_1_37,8.301
13508,07:20:51,07:21:11,210,26,,0,0,41763.828,1,24,shp_1_37,8.507
13508,07:25:21,07:25:41,74,27,,0,0,43890.664,1,24,shp_1_37,9.330
13508,07:27:34,07:27:54,75,28,,0,0,44944.902,1,24,shp_1_37,6.924
13508,07:30:24,07:30:44,211,29,,0,0,45983.441,1,24,shp_1_37,9.018
13508,07:32:41,07:33:01,212,30,,0,0,47038.566,1,24,shp_1_37,8.596
13508,07:34:49,07:35:09,213,31,,0,0,47966.957,1,24,shp_1_37,7.777
13508,07:37:41,07:38:01,5,32,,0,0,49149.031,1,24,shp_1_37,10.107
13508,07:41:16,07:41:36,214,33,,0,0,51119.898,1,24,shp_1_37,7.458
13508,07:44:06,07:44:26,215,34,,0,0,52238.648,1,24,shp_1_37,10.115
13508,07:46:36,07:46:56,216,35,,0,0,53553.586,1,24,shp_1_37,8.904
13508,07:49:20,07:49:40,217,36,,0,0,54835.777,1,24,shp_1_37,8.235
13508,07:51:36,07:51:56,218,37,,0,0,55790.984,1,24,shp_1_37,0
13932,05:10:45,05:11:05,108,0,,0,0,0.0,1,25,shp_1_24,10.936
13932,05:13:40,05:14:00,195,1,,0,0,1695.143,1,25,shp_1_24,9.788
13932,05:16:41,05:17:01,194,2,,0,0,3271.035,1,25,shp_1_24,11.239
13932,05:19:14,05:19:34,193,3,,0,0,4765.819,1,25,shp_1_24,14.421
13932,05:23:08,05:23:28,192,4,,0,0,7851.884,1,25,shp_1_24,12.017
13932,05:26:22,05:26:42,191,5,,0,0,9942.766,1,25,shp_1_24,11.240
13932,05:29:47,05:30:07,190,6,,0,0,12022.11,1,25,shp_1_24,12.324
13932,05:32:55,05:33:15,189,7,,0,0,14092.587,1,25,shp_1_24,8.740
13932,05:35:47,05:36:07,188,8,,0,0,15421.022,1,25,shp_1_24,9.605
13932,05:38:27,05:38:47,187,9,,0,0,16765.775,1,25,shp_1_24,9.384
13932,05:40:35,05:40:55,186,10,,0,0,17779.268,1,25,shp_1_24,11.171
13932,05:42:49,05:43:09,59,11,,0,0,19052.762,1,25,shp_1_24,9.489
13932,05:45:38,05:45:58,185,12,,0,0,20466.66,1,25,shp_1_24,8.793
13932,05:47:42,05:48:02,184,13,,0,0,21381.131,1,25,shp_1_24,7.866
13932,05:49:47,05:50:07,183,14,,0,0,22207.088,1,25,shp_1_24,9.777
13932,05:52:26,05:52:46,182,15,,0,0,23566.123,1,25,shp_1_24,8.657
13932,05:54:22,05:54:42,131,16,,0,0,24397.234,1,25,shp_1_24,6.779
13932,05:56:39,05:56:59,167,17,,0,0,25190.414,1,25,shp_1_24,8.335
13932,05:59:17,05:59:37,166,18,,0,0,26340.633,1,25,shp_1_24,8.049
13932,06:02:10,06:02:30,165,19,,0,0,27572.074,1,25,shp_1_24,6.422
13932,06:04:57,06:05:17,164,20,,0,0,28516.148,1,25,shp_1_24,10.141
13932,06:08:18,06:08:38,163,21,,0,0,30351.643,1,25,shp_1_24,10.438
13932,06:11:50,06:12:10,162,22,,0,0,32355.707,1,25,shp_1_24,10.229
13932,06:14:45,06:15:05,161,23,,0,0,33941.238,1,25,shp_1_24,9.450
13932,06:18:37,06:18:57,81,24,,0,0,35944.73,1,25,shp_1_24,0
14483,06:00:00,06:00:20,113,0,,0,0,0.0,1,26,shp_1_12,12.165
14483,06:02:36,06:02:56,239,1,,0,0,1654.505,1,26,shp_1_12,9.959
14483,06:07:00,06:07:20,240,2,,0,0,4084.604,1,26,shp_1_12,0
14711,06:00:00,06:00:20,121,0,,0,0,0.0,1,27,shp_1_15,12.924
14711,06:04:21,06:04:41,154,1,,0,0,3114.793,1,27,shp_1_15,9.003
14711,06:10:46,06:11:06,155,2,,0,0,6400.838,1,27,shp_1_15,17.218
14711,06:17:49,06:18:09,156,3,,0,0,13339.684,1,27,shp_1_15,17.289
14711,06:24:26,06:24:46,157,4,,0,0,19857.766,1,27,shp_1_15,11.853
14711,06:27:46,06:28:06,49,5,,0,0,21991.313,1,27,shp_1_15,0
15020,06:00:00,06:00:20,172,0,,0,0,0.0,1,28,shp_1_47,5.959
